Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output.BodyModel.SelectedOutput.Left.Leg.JointMomentMeasure.HipFlexion
 1.810000000000000e+00,-1.119583220855016e+01
 1.820000000000000e+00,-1.188620378774519e+01
 1.830000000000000e+00,-1.225025449026046e+01
 1.840000000000000e+00,-1.281022207402408e+01
 1.850000000000000e+00,-1.336232516198072e+01
 1.860000000000000e+00,-1.388489960701961e+01
 1.870000000000000e+00,-1.444888270353481e+01
 1.880000000000000e+00,-1.520024120710580e+01
 1.890000000000000e+00,-1.627129375921927e+01
 1.900000000000000e+00,-1.760763564280758e+01
 1.910000000000000e+00,-1.874299092939718e+01
 1.920000000000000e+00,-1.919914050175536e+01
 1.930000000000000e+00,-1.897838444346205e+01
 1.940000000000000e+00,-1.831496654260492e+01
 1.950000000000000e+00,-1.736771446744951e+01
 1.960000000000000e+00,-1.629299438314066e+01
 1.970000000000000e+00,-1.543140043052377e+01
 1.980000000000000e+00,-1.511678136714566e+01
 1.990000000000000e+00,-1.543978173609343e+01
 2.000000000000000e+00,-1.648055558193616e+01
 2.010000000000000e+00,-1.809831085084047e+01
 2.020000000000000e+00,-1.958624366552225e+01
 2.030000000000000e+00,-2.058306016242184e+01
 2.040000000000000e+00,-2.125488047583484e+01
 2.050000000000000e+00,-2.161565539869576e+01
 2.060000000000000e+00,-2.164167850702847e+01
 2.070000000000000e+00,-2.159000017487920e+01
 2.080000000000000e+00,-2.106659096249798e+01
 2.090000000000000e+00,-2.106134388592998e+01
 2.100000000000000e+00,-2.090862245836341e+01
 2.110000000000000e+00,-2.096447996011788e+01
 2.120000000000000e+00,-2.120492416161328e+01
 2.130000000000000e+00,-2.206371388076526e+01
 2.140000000000000e+00,-2.477763866774024e+01
 2.150000000000000e+00,-2.842845847118531e+01
 2.160000000000000e+00,-3.036360460214956e+01
 2.170000000000000e+00,-3.116017759344125e+01
 2.180000000000000e+00,-3.057735675816979e+01
 2.190000000000000e+00,-9.859417229016667e+01
 2.200000000000000e+00, 1.009892697282962e+02
 2.210000000000000e+00,-4.291156322369594e+01
 2.220000000000000e+00,-1.958564075421230e+01
 2.230000000000000e+00,-1.672357209765143e+01
 2.240000000000000e+00,-8.172349251058431e+00
 2.250000000000000e+00, 1.099232770988093e-01
 2.260000000000000e+00, 5.509509354745020e+00
 2.270000000000000e+00, 5.067771158762800e+00
 2.280000000000000e+00,-4.222129479485038e+00
 2.290000000000000e+00,-1.876999918949109e+01
 2.300000000000000e+00,-1.527504011527839e+01
 2.310000000000000e+00, 1.204497926256335e+02
 2.320000000000000e+00, 4.514612120104474e+00
 2.330000000000000e+00,-7.577621370206779e+01
 2.340000000000000e+00, 2.199402136259041e+01
 2.350000000000000e+00, 2.223388216454246e+01
 2.360000000000000e+00, 2.262600843294551e+01
 2.370000000000000e+00, 2.318022027846713e+01
 2.380000000000000e+00, 2.359668728379643e+01
 2.390000000000000e+00, 2.374478087424525e+01
 2.400000000000000e+00, 2.356008017423647e+01
 2.410000000000000e+00, 2.265497772241295e+01
 2.420000000000000e+00, 2.101119323605590e+01
 2.430000000000000e+00, 1.942110432923193e+01
 2.440000000000000e+00, 1.779337745049503e+01
 2.450000000000000e+00, 1.576508753587955e+01
 2.460000000000000e+00, 1.393660682534560e+01
 2.470000000000000e+00, 1.212548576501608e+01
 2.480000000000000e+00,-6.950015661439967e+01
 2.490000000000000e+00, 7.085962822761843e+01
 2.500000000000000e+00, 1.983880730138416e+01
 2.510000000000000e+00, 1.054253477190272e+01
 2.520000000000000e+00, 9.747831078820994e+00
 2.530000000000000e+00, 9.236401355117653e+00
 2.540000000000000e+00, 8.907259919275283e+00
 2.550000000000000e+00, 8.366070230275470e+00
 2.560000000000000e+00, 7.841077309459644e+00
 2.570000000000000e+00, 7.403899308534132e+00
 2.580000000000000e+00, 7.078682613357070e+00
 2.590000000000000e+00, 6.789304720068509e+00
 2.600000000000000e+00, 6.495961298672132e+00
 2.609999999999999e+00, 6.190410854758561e+00
 2.620000000000000e+00, 5.866290615002233e+00
 2.630000000000000e+00, 5.515999152774693e+00
 2.640000000000000e+00, 5.137157263590069e+00
 2.650000000000000e+00, 4.774477456633818e+00
 2.660000000000000e+00, 4.401128261232156e+00
 2.670000000000000e+00, 4.192294298632062e+00
 2.680000000000000e+00, 4.128734536655619e+00
 2.690000000000000e+00,-2.657408562777583e+01
 2.700000000000000e+00,-2.576334477854176e+01
 2.710000000000000e+00,-2.338621497237222e+01
 2.720000000000000e+00,-2.043592962752252e+01
 2.730000000000000e+00,-1.722088662124536e+02
 2.740000000000000e+00,-1.738439904077574e+02
 2.750000000000000e+00,-6.903534728883669e+00
 2.760000000000000e+00, 9.757425958231036e-03
 2.770000000000000e+00,-3.793194973131329e+00
 2.780000000000000e+00,-7.095714475122703e+00
 2.790000000000000e+00,-1.148101110127076e+01
 2.800000000000000e+00,-1.669558071030858e+01
 2.810000000000000e+00,-2.199085115440391e+01
 2.819999999999999e+00,-3.026024368032025e+01
 2.830000000000000e+00,-3.911627686146605e+01
 2.840000000000000e+00, 2.109892865222437e+01
 2.850000000000000e+00,-1.352731396907439e+02
 2.860000000000000e+00,-1.787936549510533e+02
 2.870000000000000e+00,-6.723458708469366e+01
 2.880000000000000e+00,-6.890377408411719e+01
 2.890000000000000e+00,-6.749188119097103e+01
 2.899999999999999e+00,-6.310413785804383e+01
 2.910000000000000e+00,-5.675111187645469e+01
 2.920000000000000e+00,-5.426070734543663e+01
 2.930000000000000e+00,-6.371685118317429e+01
