Series0,
AXIS0,OUTPUT
Main.Studies.InverseDynamicStudy.Output.Abscissa.t,Main.Studies.InverseDynamicStudy.Output.BodyModel.Right.ShoulderArm.InterfaceFolder.HipFlexion.Pos
 2.210000000000000e+00, 3.505196793077787e-01
 2.220000000000000e+00, 3.506194276353645e-01
 2.230000000000000e+00, 3.506676921123348e-01
 2.240000000000000e+00, 3.505385174601827e-01
 2.250000000000000e+00, 3.501006421639680e-01
 2.260000000000000e+00, 3.491393302429799e-01
 2.270000000000000e+00, 3.473755391065751e-01
 2.280000000000000e+00, 3.445218914785056e-01
 2.290000000000000e+00, 3.403604611729500e-01
 2.300000000000000e+00, 3.350507561287487e-01
 2.310000000000000e+00, 3.288164926837767e-01
 2.320000000000000e+00, 3.197418807010893e-01
 2.330000000000000e+00, 3.105714615557273e-01
 2.340000000000000e+00, 3.016115714293793e-01
 2.350000000000000e+00, 2.929880019572970e-01
 2.360000000000000e+00, 2.849313986599905e-01
 2.370000000000000e+00, 2.775251356134757e-01
 2.380000000000000e+00, 2.707292201167870e-01
 2.390000000000000e+00, 2.644152981739495e-01
 2.400000000000000e+00, 2.584069856647627e-01
 2.410000000000000e+00, 2.525196374566756e-01
 2.420000000000000e+00, 2.465925502935477e-01
 2.430000000000000e+00, 2.405077114324268e-01
 2.440000000000000e+00, 2.341930619537379e-01
 2.450000000000000e+00, 2.276145067560450e-01
 2.460000000000000e+00, 2.207655967817750e-01
 2.470000000000000e+00, 2.136619555570934e-01
 2.480000000000000e+00, 2.060880685245940e-01
 2.490000000000000e+00, 1.974302242469405e-01
 2.500000000000000e+00, 1.888617634567908e-01
 2.510000000000000e+00, 1.804147825985406e-01
 2.520000000000000e+00, 1.718951473842364e-01
 2.530000000000000e+00, 1.632754933994892e-01
 2.540000000000000e+00, 1.545537108926976e-01
 2.550000000000000e+00, 1.457322506627973e-01
 2.560000000000000e+00, 1.368278935183297e-01
 2.570000000000000e+00, 1.278744239505766e-01
 2.580000000000000e+00, 1.189165474026301e-01
 2.590000000000000e+00, 1.100007937852521e-01
 2.600000000000000e+00, 1.011693279319719e-01
 2.609999999999999e+00, 9.245464040629159e-02
 2.620000000000000e+00, 8.387043324252386e-02
 2.630000000000000e+00, 7.540104304311977e-02
 2.640000000000000e+00, 6.699600706955743e-02
 2.650000000000000e+00, 5.857050067450714e-02
 2.660000000000000e+00, 5.001248709753533e-02
 2.670000000000000e+00, 4.120621516087745e-02
 2.680000000000000e+00, 3.203341719519805e-02
 2.690000000000000e+00, 2.240913169093791e-02
 2.700000000000000e+00, 1.231372407118142e-02
 2.710000000000000e+00, 1.828124560871454e-03
 2.720000000000000e+00,-8.841737015349091e-03
 2.730000000000000e+00,-1.949160339813828e-02
 2.740000000000000e+00,-2.767516911681318e-02
 2.750000000000000e+00,-2.783734186581228e-02
 2.760000000000000e+00,-3.415098168828298e-02
 2.770000000000000e+00,-4.256749940394298e-02
 2.780000000000000e+00,-5.085333930029131e-02
 2.790000000000000e+00,-5.899492121555461e-02
 2.800000000000000e+00,-6.700419790556909e-02
 2.810000000000000e+00,-7.490580411012238e-02
 2.819999999999999e+00,-8.272983214213692e-02
 2.830000000000000e+00,-9.050753685418883e-02
 2.840000000000000e+00,-9.708266426327242e-02
 2.850000000000000e+00,-9.863946801932273e-02
 2.860000000000000e+00,-9.913710912115789e-02
 2.870000000000000e+00,-1.044068283141134e-01
 2.880000000000000e+00,-1.111459901821478e-01
 2.890000000000000e+00,-1.179834193874300e-01
 2.899999999999999e+00,-1.246784882135504e-01
 2.910000000000000e+00,-1.309419469887690e-01
 2.920000000000000e+00,-1.364287476909236e-01
 2.930000000000000e+00,-1.407297709951074e-01
 2.940000000000000e+00,-1.433731440905453e-01
 2.950000000000000e+00,-1.438445408701650e-01
 2.960000000000000e+00,-1.416262924519532e-01
 2.970000000000000e+00,-1.362455403471922e-01
 2.980000000000000e+00,-1.273207721502294e-01
 2.990000000000000e+00,-1.146014346038576e-01
 3.000000000000000e+00,-9.799944618822148e-02
 3.010000000000000e+00,-7.761266209444508e-02
 3.020000000000000e+00,-5.370003441851594e-02
 3.029999999999999e+00,-2.666560217661134e-02
 3.040000000000000e+00, 2.980338650612935e-03
 3.050000000000000e+00, 3.466202225541685e-02
 3.060000000000000e+00, 6.779710269817139e-02
 3.069999999999999e+00, 1.018308473341395e-01
 3.079999999999999e+00, 1.362715116021481e-01
 3.090000000000000e+00, 1.707143803309011e-01
 3.100000000000000e+00, 2.048539603873658e-01
 3.109999999999999e+00, 2.384798813400291e-01
 3.120000000000000e+00, 2.714500103961591e-01
 3.130000000000000e+00, 3.036790925966055e-01
 3.140000000000000e+00, 3.351081668188088e-01
 3.149999999999999e+00, 3.656879441952524e-01
 3.160000000000000e+00, 3.953681449152728e-01
 3.170000000000000e+00, 4.240904803986250e-01
 3.180000000000000e+00, 4.517869992635166e-01
 3.190000000000000e+00, 4.783833950187584e-01
 3.200000000000000e+00, 5.038033760307647e-01
 3.210000000000000e+00, 5.279699797584472e-01
 3.220000000000000e+00, 5.508041216576963e-01
 3.230000000000000e+00, 5.722241977185958e-01
 3.239999999999999e+00, 5.921487171478925e-01
 3.250000000000000e+00, 6.104998808001249e-01
 3.260000000000000e+00, 6.272053902129290e-01
 3.270000000000000e+00, 6.421981147498529e-01
 3.279999999999999e+00, 6.554153527887705e-01
 3.290000000000000e+00, 6.667993563150895e-01
 3.300000000000000e+00, 6.762992277418562e-01
 3.310000000000000e+00, 6.838744735092188e-01
 3.319999999999999e+00, 6.895010975551832e-01
 3.330000000000000e+00, 6.931802866167509e-01
 3.340000000000000e+00, 6.949455258395850e-01
